INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
65690,65690,302174,1.0,4.6,4.6,3427,354,0.1033,0.0522,0.0522,0.0113,0,0,0.5032,0.0,0.0,0.0,16496,10525,0.638,0.2511,0.2511,0.0546,0,0,0.8623,0.0,0.0,0.0,6075,3593,0.5914,0.0925,0.0925,0.0201,4702,2674,0.5687,0.0716,0.0716,0.0156,927,207,0.2233,0.0141,0.0141,0.0031,11664,5904,0.5062,0.1776,0.1776,0.0386,1691,846,0.5003,0.0257,0.0257,0.0056,18678,8821,0.4723,0.2843,0.2843,0.0618,2030,1025,0.5049,0.0309,0.0309,0.0067,65690,33949,0.5168,1.0,1.0,0.2174,High,1,0,0,1,0,550,0
25623,19929,606411,0.7778,23.6667,30.4286,1056,234,0.2216,0.0412,0.053,0.0017,0,0,0.503,0.0,0.0,0.0,3214,1647,0.5124,0.1254,0.1613,0.0053,0,0,0.7601,0.0,0.0,0.0,0,0,0.4799,0.0,0.0,0.0,4936,2716,0.5502,0.1926,0.2477,0.0081,856,417,0.4871,0.0334,0.043,0.0014,0,0,0.506,0.0,0.0,0.0,0,0,0.5439,0.0,0.0,0.0,17428,10651,0.6111,0.6802,0.8745,0.0287,980,492,0.502,0.0382,0.0492,0.0016,28470,16157,0.5675,1.1111,1.4286,0.0469,No,1,0,0,1,0,435,1
31869,237570,31869,7.4546,1.0,0.1341,2265,1476,0.6517,0.0711,0.0095,0.0711,0,0,0.503,0.0,0.0,0.0,8443,5326,0.6308,0.2649,0.0355,0.2649,0,0,0.4951,0.0,0.0,0.0,489,236,0.4826,0.0153,0.0021,0.0153,8796,5108,0.5807,0.276,0.037,0.276,5786,4934,0.8527,0.1816,0.0244,0.1816,0,0,0.5062,0.0,0.0,0.0,337,169,0.5015,0.0106,0.0014,0.0106,0,0,0.8749,0.0,0.0,0.0,2856,1429,0.5004,0.0896,0.012,0.0896,28972,18678,0.6447,0.9091,0.122,0.9091,Low,1,0,0,1,0,581,0
251295,1325010,3655200,5.2727,14.5455,2.7586,7305,4474,0.6125,0.0291,0.0055,0.002,0,0,0.5037,0.0,0.0,0.0,11457,7328,0.6396,0.0456,0.0086,0.0031,0,0,1.1514,0.0,0.0,0.0,2693,1558,0.5785,0.0107,0.002,0.0007,64911,33686,0.519,0.2583,0.049,0.0178,13426,5902,0.4396,0.0534,0.0101,0.0037,69116,34979,0.5061,0.275,0.0522,0.0189,6382,2905,0.4552,0.0254,0.0048,0.0017,36475,16456,0.4512,0.1451,0.0275,0.01,16685,8367,0.5015,0.0664,0.0126,0.0046,228450,115655,0.5063,0.9091,0.1724,0.0625,High,1,1,1,1,1,453,1
44879,648258,59839,14.4446,1.3333,0.0923,1972,1172,0.5943,0.0439,0.003,0.033,0,0,0.4986,0.0,0.0,0.0,9077,4596,0.5063,0.2023,0.014,0.1517,0,0,0.5679,0.0,0.0,0.0,0,0,0.5985,0.0,0.0,0.0,11000,5682,0.5165,0.2451,0.017,0.1838,5132,1335,0.2601,0.1144,0.0079,0.0858,0,0,0.5061,0.0,0.0,0.0,492,246,0.5,0.011,0.0008,0.0082,18047,5581,0.3092,0.4021,0.0278,0.3016,4146,2095,0.5053,0.0924,0.0064,0.0693,49866,20707,0.4153,1.1111,0.0769,0.8333,No,1,0,0,1,0,659,0
146589,493073,1372609,3.3636,9.3637,2.7838,9753,4385,0.4496,0.0665,0.0198,0.0071,4008,2010,0.5015,0.0273,0.0081,0.0029,15403,7924,0.5144,0.1051,0.0312,0.0112,0,0,0.3212,0.0,0.0,0.0,9032,4880,0.5403,0.0616,0.0183,0.0066,16487,8501,0.5156,0.1125,0.0334,0.012,8648,5795,0.6701,0.059,0.0175,0.0063,0,0,0.5062,0.0,0.0,0.0,6094,2774,0.4552,0.0416,0.0124,0.0044,55867,27428,0.491,0.3811,0.1133,0.0407,7971,4008,0.5028,0.0544,0.0162,0.0058,133263,67705,0.5081,0.9091,0.2703,0.0971,High,1,0,0,1,0,546,0
110013,418049,1617191,3.8,14.7,3.8684,4850,4089,0.8431,0.0441,0.0116,0.003,16703,8399,0.5028,0.1518,0.04,0.0103,4506,2286,0.5073,0.041,0.0108,0.0028,0,0,1.0278,0.0,0.0,0.0,0,0,0.5323,0.0,0.0,0.0,33877,17148,0.5062,0.3079,0.081,0.0209,6328,6328,1.0,0.0575,0.0151,0.0039,0,0,0.5061,0.0,0.0,0.0,3716,1860,0.5005,0.0338,0.0089,0.0023,31082,14888,0.479,0.2825,0.0744,0.0192,8951,4481,0.5006,0.0814,0.0214,0.0055,110013,59479,0.5407,1.0,0.2632,0.068,No,1,0,0,1,1,518,1
202452,364414,1376674,1.8,6.8,3.7778,6576,4101,0.6236,0.0325,0.018,0.0048,3849,1929,0.5012,0.019,0.0106,0.0028,20890,13754,0.6584,0.1032,0.0573,0.0152,0,0,0.9383,0.0,0.0,0.0,7430,4035,0.5431,0.0367,0.0204,0.0054,17943,10258,0.5717,0.0886,0.0492,0.013,5244,4387,0.8366,0.0259,0.0144,0.0038,0,0,0.5063,0.0,0.0,0.0,6401,3205,0.5007,0.0316,0.0176,0.0046,58947,35377,0.6001,0.2912,0.1618,0.0428,7688,3857,0.5017,0.038,0.0211,0.0056,134968,80903,0.5994,0.6667,0.3704,0.098,High,1,1,0,1,0,527,1
43256,259536,82186,6.0,1.9,0.3167,1678,184,0.1097,0.0388,0.0065,0.0204,0,0,0.5,0.0,0.0,0.0,8373,5520,0.6593,0.1936,0.0323,0.1019,0,0,0.5897,0.0,0.0,0.0,525,248,0.4724,0.0121,0.002,0.0064,6410,3004,0.4686,0.1482,0.0247,0.078,3875,1553,0.4008,0.0896,0.0149,0.0471,0,0,0.5058,0.0,0.0,0.0,286,156,0.5455,0.0066,0.0011,0.0035,19451,9758,0.5017,0.4497,0.0749,0.2367,2658,1332,0.5011,0.0614,0.0102,0.0323,43256,21755,0.5029,1.0,0.1667,0.5263,Low,1,0,0,1,0,612,0
202932,930105,2942514,4.5833,14.5,3.1636,5424,3614,0.6663,0.0267,0.0058,0.0018,19769,9967,0.5042,0.0974,0.0213,0.0067,6907,4303,0.623,0.034,0.0074,0.0023,0,0,0.9365,0.0,0.0,0.0,0,0,0.5185,0.0,0.0,0.0,41064,21216,0.5167,0.2024,0.0441,0.014,5051,1296,0.2566,0.0249,0.0054,0.0017,43503,22017,0.5061,0.2144,0.0468,0.0148,3287,1463,0.4451,0.0162,0.0035,0.0011,33561,17987,0.5359,0.1654,0.0361,0.0114,10544,5317,0.5043,0.052,0.0113,0.0036,169110,87180,0.5155,0.8333,0.1818,0.0575,No,1,1,0,1,1,513,0
159156,891274,1352826,5.6,8.5,1.5179,6872,5637,0.8203,0.0432,0.0077,0.0051,0,0,0.5025,0.0,0.0,0.0,7239,3731,0.5154,0.0455,0.0081,0.0054,0,0,0.8322,0.0,0.0,0.0,2207,1183,0.536,0.0139,0.0025,0.0016,59365,32485,0.5472,0.373,0.0666,0.0439,10170,6850,0.6735,0.0639,0.0114,0.0075,0,0,0.5062,0.0,0.0,0.0,5977,2992,0.5006,0.0376,0.0067,0.0044,52953,27053,0.5109,0.3327,0.0594,0.0391,14373,7199,0.5009,0.0903,0.0161,0.0106,159156,87130,0.5475,1.0,0.1786,0.1176,High,1,0,0,1,1,533,0
135092,364748,1486012,2.7,11.0,4.0741,6067,2988,0.4925,0.0449,0.0166,0.0041,0,0,0.4989,0.0,0.0,0.0,4689,2378,0.5071,0.0347,0.0129,0.0032,0,0,0.5198,0.0,0.0,0.0,1355,863,0.6369,0.01,0.0037,0.0009,38587,21485,0.5568,0.2856,0.1058,0.026,7553,5396,0.7144,0.0559,0.0207,0.0051,37908,19185,0.5061,0.2806,0.1039,0.0255,3503,1913,0.5461,0.0259,0.0096,0.0024,26251,17716,0.6749,0.1943,0.072,0.0177,9179,4621,0.5034,0.0679,0.0252,0.0062,135092,76545,0.5666,1.0,0.3704,0.0909,High,1,1,1,1,1,500,0
38166,33926,368941,0.8889,9.6667,10.8749,1307,625,0.4782,0.0342,0.0385,0.0035,8984,4488,0.4996,0.2354,0.2648,0.0244,3376,1741,0.5157,0.0885,0.0995,0.0092,0,0,1.008,0.0,0.0,0.0,1318,599,0.4545,0.0345,0.0388,0.0036,5236,2935,0.5605,0.1372,0.1543,0.0142,1519,791,0.5207,0.0398,0.0448,0.0041,0,0,0.506,0.0,0.0,0.0,0,0,0.5741,0.0,0.0,0.0,19634,14049,0.7155,0.5144,0.5787,0.0532,1033,522,0.5053,0.0271,0.0304,0.0028,42407,25750,0.6072,1.1111,1.25,0.1149,High,1,0,0,1,0,490,0
166965,400716,678991,2.4,4.0667,1.6944,5995,2609,0.4352,0.0359,0.015,0.0088,3567,1785,0.5004,0.0214,0.0089,0.0053,13545,6850,0.5057,0.0811,0.0338,0.0199,0,0,0.7968,0.0,0.0,0.0,6519,3935,0.6036,0.039,0.0163,0.0096,14778,7606,0.5147,0.0885,0.0369,0.0218,3498,820,0.2344,0.021,0.0087,0.0052,0,0,0.5062,0.0,0.0,0.0,5441,2477,0.4552,0.0326,0.0136,0.008,50833,28944,0.5694,0.3045,0.1269,0.0749,7134,3597,0.5042,0.0427,0.0178,0.0105,111310,58623,0.5267,0.6667,0.2778,0.1639,High,1,0,0,1,0,582,0
64872,84334,382745,1.3,5.9,4.5384,8913,1908,0.2141,0.1374,0.1057,0.0233,0,0,0.5007,0.0,0.0,0.0,21354,10854,0.5083,0.3292,0.2532,0.0558,399,0,0.7996,0.0062,0.0047,0.001,0,0,0.5172,0.0,0.0,0.0,6483,2972,0.4584,0.0999,0.0769,0.0169,1073,242,0.2255,0.0165,0.0127,0.0028,20208,10227,0.5061,0.3115,0.2396,0.0528,2926,1464,0.5003,0.0451,0.0347,0.0076,0,0,0.2275,0.0,0.0,0.0,3516,1759,0.5003,0.0542,0.0417,0.0092,64872,29426,0.4536,1.0,0.7692,0.1695,No,1,0,1,1,0,609,0
115157,967319,426081,8.4,3.7,0.4405,5972,3613,0.605,0.0519,0.0062,0.014,25562,12816,0.5014,0.222,0.0264,0.06,9133,5816,0.6368,0.0793,0.0094,0.0214,0,0,0.5499,0.0,0.0,0.0,0,0,0.5893,0.0,0.0,0.0,52793,27279,0.5167,0.4584,0.0546,0.1239,3271,1683,0.5145,0.0284,0.0034,0.0077,0,0,0.506,0.0,0.0,0.0,4736,1897,0.4005,0.0411,0.0049,0.0111,0,0,0.3447,0.0,0.0,0.0,13690,6881,0.5026,0.1189,0.0142,0.0321,115157,59985,0.5209,1.0,0.119,0.2703,No,1,0,0,1,1,612,0
181636,339055,1695274,1.8667,9.3334,5.0,11446,1910,0.1669,0.063,0.0338,0.0068,5680,2864,0.5042,0.0313,0.0168,0.0034,21832,11142,0.5104,0.1202,0.0644,0.0129,0,0,0.5347,0.0,0.0,0.0,0,0,0.524,0.0,0.0,0.0,24778,13407,0.5411,0.1364,0.0731,0.0146,7429,843,0.1135,0.0409,0.0219,0.0044,30650,15512,0.5061,0.1687,0.0904,0.0181,7889,3160,0.4006,0.0434,0.0233,0.0047,0,0,0.6081,0.0,0.0,0.0,11387,5724,0.5027,0.0627,0.0336,0.0067,121091,54562,0.4506,0.6667,0.3571,0.0714,No,1,0,0,1,0,596,0
53054,299032,0,5.6364,0.0,0.0,1591,712,0.4475,0.03,0.0053,0.0386,0,0,0.5023,0.0,0.0,0.0703,7054,4620,0.6549,0.133,0.0236,0.4224,0,0,1.0672,0.0,0.0,0.0,447,227,0.5078,0.0084,0.0015,0.0222,6140,3181,0.5181,0.1157,0.0205,0.0,5104,2285,0.4477,0.0962,0.0171,0.0334,10374,5250,0.5061,0.1955,0.0347,0.2899,276,138,0.5,0.0052,0.0009,0.0199,14941,9340,0.6251,0.2816,0.05,0.2985,2304,1154,0.5009,0.0434,0.0077,0.0303,48231,26907,0.5579,0.9091,0.1613,2.7464,Low,0,0,0,1,0,604,0
16090,8939,144812,0.5556,9.0001,16.2,561,230,0.41,0.0349,0.0628,0.0039,0,0,0.5002,0.0,0.0,0.0,2207,1128,0.5111,0.1372,0.2469,0.0152,0,0,1.1637,0.0,0.0,0.0,0,0,0.4554,0.0,0.0,0.0,3267,1776,0.5436,0.203,0.3655,0.0226,556,175,0.3147,0.0346,0.0622,0.0038,0,0,0.506,0.0,0.0,0.0,0,0,0.5471,0.0,0.0,0.0,10624,7060,0.6645,0.6603,1.1885,0.0734,663,330,0.4977,0.0412,0.0742,0.0046,17878,10699,0.5984,1.1111,2.0,0.1235,No,1,0,0,1,0,570,1
69502,158861,253184,2.2857,3.6428,1.5937,6847,1470,0.2147,0.0985,0.0431,0.027,0,0,0.5039,0.0,0.0,0.0,15732,9730,0.6185,0.2264,0.099,0.0621,0,0,0.5014,0.0,0.0,0.0,0,0,0.4781,0.0,0.0,0.0,11150,4871,0.4369,0.1604,0.0702,0.044,4367,2126,0.4868,0.0628,0.0275,0.0172,0,0,0.506,0.0,0.0,0.0,5249,2628,0.5007,0.0755,0.033,0.0207,0,0,0.2359,0.0,0.0,0.0,6299,3151,0.5002,0.0906,0.0397,0.0249,49644,23976,0.483,0.7143,0.3125,0.1961,No,1,0,0,1,0,621,0
177306,546694,1654856,3.0833,9.3333,3.027,7843,1290,0.1645,0.0442,0.0143,0.0047,6350,3173,0.4997,0.0358,0.0116,0.0038,30785,18910,0.6143,0.1736,0.0563,0.0186,0,0,0.3113,0.0,0.0,0.0,0,0,0.5718,0.0,0.0,0.0,21727,8996,0.414,0.1225,0.0397,0.0131,7798,3331,0.4272,0.044,0.0143,0.0047,0,0,0.5063,0.0,0.0,0.0,9691,5291,0.546,0.0547,0.0177,0.0059,50877,20937,0.4115,0.2869,0.0931,0.0307,12684,6372,0.5024,0.0715,0.0232,0.0077,147755,68300,0.4623,0.8333,0.2703,0.0893,No,1,0,0,1,0,593,1
26519,222760,45082,8.4,1.7,0.2024,652,77,0.1181,0.0246,0.0029,0.0145,0,0,0.5028,0.0,0.0,0.0,3279,1657,0.5053,0.1236,0.0147,0.0727,0,0,0.8895,0.0,0.0,0.0,338,172,0.5089,0.0127,0.0015,0.0075,3659,1725,0.4714,0.138,0.0164,0.0812,2131,740,0.3473,0.0804,0.0096,0.0473,6796,3439,0.506,0.2563,0.0305,0.1507,180,90,0.5,0.0068,0.0008,0.004,7988,3462,0.4334,0.3012,0.0359,0.1772,1496,751,0.502,0.0564,0.0067,0.0332,26519,12113,0.4568,1.0,0.119,0.5882,Low,1,0,0,1,0,668,0
318996,1797975,3450952,5.6364,10.8182,1.9194,6959,6959,1.0,0.0218,0.0039,0.002,29554,14937,0.5054,0.0926,0.0164,0.0086,10358,6337,0.6118,0.0325,0.0058,0.003,0,0,0.8884,0.0,0.0,0.0,0,0,0.4577,0.0,0.0,0.0,67798,38318,0.5652,0.2125,0.0377,0.0196,24734,17270,0.6982,0.0775,0.0138,0.0072,64936,32864,0.5061,0.2036,0.0361,0.0188,5999,3276,0.5461,0.0188,0.0033,0.0017,63959,45238,0.7073,0.2005,0.0356,0.0185,15699,7898,0.5031,0.0492,0.0087,0.0045,289996,173097,0.5969,0.9091,0.1613,0.084,No,1,1,1,1,1,562,0
5461,3823,26759,0.7001,4.9,6.9995,241,99,0.4108,0.0441,0.063,0.009,0,0,0.5026,0.0,0.0,0.0,946,484,0.5116,0.1732,0.2474,0.0354,0,0,0.8096,0.0,0.0,0.0,331,174,0.5257,0.0606,0.0866,0.0124,1281,662,0.5168,0.2346,0.3351,0.0479,130,66,0.5077,0.0238,0.034,0.0049,0,0,0.5061,0.0,0.0,0.0,0,0,0.4778,0.0,0.0,0.0,2255,767,0.3401,0.4129,0.5899,0.0843,277,139,0.5018,0.0507,0.0725,0.0104,5461,2391,0.4378,1.0,1.4285,0.2041,Low,1,0,0,1,0,632,0
345362,518043,3379612,1.5,9.7857,6.5238,22163,9671,0.4364,0.0642,0.0428,0.0066,0,0,0.503,0.0,0.0,0.0,35303,18175,0.5148,0.1022,0.0681,0.0104,0,0,0.9013,0.0,0.0,0.0,0,0,0.4658,0.0,0.0,0.0,38116,19710,0.5171,0.1104,0.0736,0.0113,13330,9001,0.6752,0.0386,0.0257,0.0039,0,0,0.506,0.0,0.0,0.0,11506,5120,0.445,0.0333,0.0222,0.0034,107765,63229,0.5867,0.312,0.208,0.0319,18504,9311,0.5032,0.0536,0.0357,0.0055,246687,134217,0.5441,0.7143,0.4762,0.073,No,1,1,0,1,0,560,0
19773,1977,120615,0.1,6.1,61.0091,673,293,0.4354,0.034,0.3404,0.0056,4806,2422,0.504,0.2431,2.431,0.0398,2175,1285,0.5908,0.11,1.1002,0.018,0,0,0.9537,0.0,0.0,0.0,598,280,0.4682,0.0302,0.3025,0.005,2572,1326,0.5156,0.1301,1.301,0.0213,524,266,0.5076,0.0265,0.265,0.0043,0,0,0.5062,0.0,0.0,0.0,0,0,0.4643,0.0,0.0,0.0,7873,3324,0.4222,0.3982,3.9823,0.0653,552,278,0.5036,0.0279,0.2792,0.0046,19773,9474,0.4791,1.0,10.0015,0.1639,Low,1,0,0,1,0,572,1
112342,806819,837458,7.1818,7.4545,1.038,2214,207,0.0935,0.0197,0.0027,0.0026,0,0,0.5017,0.0,0.0,0.0,4163,2108,0.5064,0.0371,0.0052,0.005,0,0,0.9355,0.0,0.0,0.0,0,0,0.588,0.0,0.0,0.0,28773,13482,0.4686,0.2561,0.0357,0.0344,4743,907,0.1912,0.0422,0.0059,0.0057,33671,17040,0.5061,0.2997,0.0417,0.0402,3392,1698,0.5006,0.0302,0.0042,0.0041,17035,4566,0.268,0.1516,0.0211,0.0203,8138,4074,0.5006,0.0724,0.0101,0.0097,102129,44082,0.4316,0.9091,0.1266,0.122,No,1,0,0,1,1,596,0
178893,1556369,2969624,8.7,16.6,1.908,5104,1250,0.2449,0.0285,0.0033,0.0017,21882,10975,0.5016,0.1223,0.0141,0.0074,5894,2990,0.5073,0.0329,0.0038,0.002,0,0,0.7852,0.0,0.0,0.0,1798,1093,0.6079,0.0101,0.0012,0.0006,50279,28368,0.5642,0.2811,0.0323,0.0169,5966,1820,0.3051,0.0333,0.0038,0.002,48122,24355,0.5061,0.269,0.0309,0.0162,4443,2022,0.4551,0.0248,0.0029,0.0015,23759,9299,0.3914,0.1328,0.0153,0.008,11646,5836,0.5011,0.0651,0.0075,0.0039,178893,88008,0.492,1.0,0.1149,0.0602,High,1,1,1,1,1,488,1
153910,125926,699590,0.8182,4.5454,5.5556,18863,8330,0.4416,0.1226,0.1498,0.027,10251,5163,0.5037,0.0666,0.0814,0.0147,42305,26769,0.6328,0.2749,0.336,0.0605,0,0,0.5921,0.0,0.0,0.0,14872,7897,0.531,0.0966,0.1181,0.0213,10568,5461,0.5167,0.0687,0.0839,0.0151,4302,1940,0.451,0.028,0.0342,0.0061,29377,14868,0.5061,0.1909,0.2333,0.042,4255,2130,0.5006,0.0276,0.0338,0.0061,0,0,0.1973,0.0,0.0,0.0,5125,2579,0.5032,0.0333,0.0407,0.0073,139918,75137,0.537,0.9091,1.1111,0.2,High,1,0,1,1,0,591,0
67827,776239,82899,11.4444,1.2222,0.1068,6359,4722,0.7426,0.0938,0.0082,0.0767,0,0,0.5035,0.0,0.0,0.0,9364,4709,0.5029,0.1381,0.0121,0.113,0,0,0.6938,0.0,0.0,0.0,0,0,0.5574,0.0,0.0,0.0,12660,7041,0.5562,0.1867,0.0163,0.1527,8102,3918,0.4836,0.1195,0.0104,0.0977,0,0,0.5062,0.0,0.0,0.0,516,258,0.5,0.0076,0.0007,0.0062,33977,17955,0.5284,0.5009,0.0438,0.4099,4385,2203,0.5024,0.0646,0.0056,0.0529,75363,40806,0.5415,1.1111,0.0971,0.9091,No,1,0,0,1,0,639,0
0,59602,99336,3.7176,3.9853,1.6667,0,0,0.6529,0.0669,0.0,0.0,0,0,0.5029,0.0811,0.0,0.0,0,0,0.6656,0.2237,0.0,0.0,0,0,0.6407,0.001,0.0,0.0,0,0,0.55,0.0538,0.0,0.0,1098,616,0.561,0.0869,0.0184,0.0111,153,125,0.817,0.0096,0.0026,0.0015,1357,687,0.5063,0.0,0.0228,0.0137,0,0,0.4952,0.0,0.0,0.0,13475,10102,0.7497,0.2743,0.2261,0.1357,473,239,0.5053,0.0474,0.0079,0.0048,16556,11769,0.7109,1.2171,0.2778,0.1667,No,1,0,0,1,0,575,0
200078,100039,720281,0.5,3.6,7.2,29960,20177,0.6735,0.1497,0.2995,0.0416,0,0,0.5046,0.0,0.0,0.0,29332,15005,0.5116,0.1466,0.2932,0.0407,0,0,1.0388,0.0,0.0,0.0,0,0,0.539,0.0,0.0,0.0,10240,5387,0.5261,0.0512,0.1024,0.0142,6501,3165,0.4868,0.0325,0.065,0.009,27832,14086,0.5061,0.1391,0.2782,0.0386,3695,1682,0.4552,0.0185,0.0369,0.0051,87674,58612,0.6685,0.4382,0.8764,0.1217,4844,2437,0.5031,0.0242,0.0484,0.0067,200078,120551,0.6025,1.0,2.0,0.2778,No,1,0,0,1,0,621,1
19290,196403,17536,10.1816,0.9091,0.0893,929,360,0.3875,0.0482,0.0047,0.053,0,0,0.5043,0.0,0.0,0.0,3314,1693,0.5109,0.1718,0.0169,0.189,0,0,1.4029,0.0,0.0,0.0,0,0,0.5268,0.0,0.0,0.0,4431,2487,0.5613,0.2297,0.0226,0.2527,997,547,0.5486,0.0517,0.0051,0.0569,0,0,0.5061,0.0,0.0,0.0,165,90,0.5455,0.0086,0.0008,0.0094,6187,2627,0.4246,0.3207,0.0315,0.3528,1513,761,0.503,0.0784,0.0077,0.0863,17536,8565,0.4884,0.9091,0.0893,1.0,No,1,0,0,1,0,637,1
0,6979,6611,4.8507,11.3973,0.9473,0,0,0.6241,0.038,0.0,0.0,0,0,0.5045,0.0179,0.0,0.0,0,0,0.5627,0.1527,0.0,0.0,0,0,0.6653,0.0017,0.0,0.0,609,209,0.3432,0.0065,0.0873,0.0921,900,377,0.4189,0.0,0.129,0.1361,114,19,0.1667,0.0,0.0163,0.0172,1518,768,0.5059,0.3134,0.2175,0.2296,0,0,0.5529,0.0611,0.0,0.0,0,0,0.6037,0.1684,0.0,0.0,532,269,0.5056,0.0665,0.0762,0.0805,3673,1642,0.447,1.1253,0.5263,0.5556,Low,1,0,0,1,0,490,0
29647,438776,41506,14.8,1.4,0.0946,1361,920,0.676,0.0459,0.0031,0.0328,0,0,0.5029,0.0,0.0,0.0,3879,2192,0.5651,0.1308,0.0088,0.0935,0,0,0.3882,0.0,0.0,0.0,0,0,0.4561,0.0,0.0,0.0,5206,3179,0.6106,0.1756,0.0119,0.1254,2148,721,0.3357,0.0725,0.0049,0.0518,0,0,0.5061,0.0,0.0,0.0,176,80,0.4545,0.0059,0.0004,0.0042,15305,9671,0.6319,0.5162,0.0349,0.3687,1572,792,0.5038,0.053,0.0036,0.0379,29647,17555,0.5921,1.0,0.0676,0.7143,No,1,0,0,1,0,644,1
34436,438270,59480,12.7271,1.7273,0.1357,2174,1566,0.7203,0.0631,0.005,0.0366,0,0,0.502,0.0,0.0,0.0,9399,6045,0.6432,0.2729,0.0214,0.158,0,0,0.4091,0.0,0.0,0.0,544,283,0.5202,0.0158,0.0012,0.0091,8214,4255,0.518,0.2385,0.0187,0.1381,7562,3829,0.5063,0.2196,0.0173,0.1271,0,0,0.506,0.0,0.0,0.0,341,186,0.5455,0.0099,0.0008,0.0057,0,0,0.4625,0.0,0.0,0.0,3071,1546,0.5034,0.0892,0.007,0.0516,31305,17710,0.5657,0.9091,0.0714,0.5263,Low,1,0,0,1,0,596,0
27213,356490,24492,13.1,0.9,0.0687,1094,551,0.5037,0.0402,0.0031,0.0447,0,0,0.5018,0.0,0.0,0.0,4101,2043,0.4982,0.1507,0.0115,0.1674,0,0,0.8349,0.0,0.0,0.0,0,0,0.5201,0.0,0.0,0.0,4976,2564,0.5153,0.1829,0.014,0.2032,4023,2341,0.5819,0.1478,0.0113,0.1643,0,0,0.5061,0.0,0.0,0.0,227,114,0.5022,0.0083,0.0006,0.0093,10922,5217,0.4777,0.4014,0.0306,0.4459,1870,941,0.5032,0.0687,0.0052,0.0764,27213,13771,0.506,1.0,0.0763,1.1111,No,1,0,0,1,0,615,0
195779,307652,1468341,1.5714,7.5,4.7727,11842,1541,0.1301,0.0605,0.0385,0.0081,0,0,0.5048,0.0,0.0,0.0,22386,11318,0.5056,0.1143,0.0728,0.0152,0,0,0.7291,0.0,0.0,0.0,11032,5989,0.5429,0.0563,0.0359,0.0075,22277,10516,0.4721,0.1138,0.0724,0.0152,6779,2630,0.388,0.0346,0.022,0.0046,0,0,0.506,0.0,0.0,0.0,9815,4914,0.5007,0.0501,0.0319,0.0067,43929,8708,0.1982,0.2244,0.1428,0.0299,11782,5948,0.5048,0.0602,0.0383,0.008,139842,51564,0.3687,0.7143,0.4545,0.0952,High,1,0,0,1,0,575,0
86786,433928,899414,5.0,10.3636,2.0727,4098,3167,0.7728,0.0472,0.0094,0.0046,0,0,0.502,0.0,0.0,0.0,2847,1465,0.5146,0.0328,0.0066,0.0032,0,0,0.4246,0.0,0.0,0.0,1042,521,0.5,0.012,0.0024,0.0012,18324,7817,0.4266,0.2111,0.0422,0.0204,4041,2729,0.6753,0.0466,0.0093,0.0045,23193,11737,0.5061,0.2672,0.0534,0.0258,1947,975,0.5008,0.0224,0.0045,0.0022,17768,9347,0.5261,0.2047,0.0409,0.0198,5636,2827,0.5016,0.0649,0.013,0.0063,78896,40585,0.5144,0.9091,0.1818,0.0877,High,1,0,1,1,1,521,1
